"","V1"
"87662",4
"87663",3
"87666",4
"87667",7
"87668",3
"87669",4
"87670",1
"87671",7
"87672",5
"87673",8
"87675",10
"87676",9
"87677",7
"87678",5
"87679",2
"87680",1
"87681",4
"87682",7
"87683",4
"87684",1
"87685",9
"87686",1
"87687",7
"87688",4
"87689",4
"87690",2
"87691",6
"87693",2
"87694",5
"87697",9
"87698",9
"87699",3
"87700",2
"87702",3
"87703",9
"87704",4
"87705",4
"87706",2
"87707",10
"87708",9
"87709",9
"87710",3
"87711",9
"87712",9
"87714",3
"87715",5
"87716",3
"87717",3
"87718",3
"87719",3
"87720",1
"87721",5
"87722",4
"87723",10
"87724",3
"87725",2
"87726",10
"87727",6
"87729",4
"87730",2
"87731",3
"87732",1
"87733",2
"87734",2
"87735",4
"87736",5
"87737",3
"87738",5
"87739",9
"87740",1
"87741",7
"87742",3
"87743",6
"87744",3
"87745",10
"87746",6
"87747",3
"87748",2
"87749",7
"87750",8
"87751",8
"87752",9
"87753",8
"87754",3
"87756",2
"87757",8
"87758",1
"87759",6
"87760",7
"87761",7
"87762",9
"87763",2
"87764",2
"87765",2
"87766",5
"87767",3
"87768",6
"87769",4
"87772",5
"87773",5
"87774",3
"87776",10
"87778",3
"87779",1
"87780",4
"87781",1
"87782",9
"87783",3
"87784",6
"87785",4
"87786",9
"87787",9
"87788",7
"87789",3
"87790",1
"87791",1
"87792",1
"87793",2
"87794",4
"87795",6
"87797",4
"87798",9
"87799",6
"87800",4
"87801",3
"87802",2
"87803",1
"87804",2
"87805",5
"87806",8
"87807",1
"87808",10
"87809",8
"87810",10
"87811",2
"87812",4
"87813",2
"87814",5
"87815",10
"87816",6
"87817",1
"87818",1
"87819",1
"87820",5
"87821",2
"87822",1
"87823",6
"87824",3
"87825",2
"87826",2
"87827",7
"87828",2
"87829",1
"87830",8
"87831",5
"87832",1
"87833",8
"87834",5
"87835",2
"87836",1
"87838",2
"87839",3
"87840",1
"87841",8
"87842",1
"87843",4
"87844",4
"87845",5
"87846",6
"87847",7
"87850",4
"87851",5
"87852",10
"87853",3
"87854",4
"87855",1
"87856",8
"87859",1
"87860",8
"87861",2
"87863",1
"87864",10
"87865",6
"87866",10
"87867",10
"87868",3
"87869",4
"87870",3
"87871",5
"87873",6
"87874",10
"87875",8
"87876",8
"87877",1
"87878",9
"87879",5
"87880",1
"87881",9
"87882",5
"87883",6
"87884",7
"87885",10
"87886",5
"87887",5
"87888",5
"87891",3
"87892",2
"87893",8
"87894",2
"87895",9
"87896",1
"87898",1
"87899",3
"87900",3
"87901",1
"87902",2
"87903",2
"87904",5
"87905",2
"87906",7
"87907",4
"87908",1
"87909",4
"87910",4
"87911",2
"87912",9
"87913",7
"87914",9
"87915",5
"87916",5
"87917",1
"87918",4
"87919",9
"87920",3
"87921",2
"87922",8
"87924",7
"87925",6
"87926",5
"87928",1
"87929",3
"87930",4
"87931",8
"87933",3
"87934",2
"87935",9
"87936",2
"87937",6
"87938",5
"87939",1
"87940",1
"87941",10
"87942",3
"87943",3
"87944",1
"87946",5
"87947",2
"87948",5
"87949",5
"87950",1
"87951",1
"87952",1
"87953",4
"87954",8
"87955",7
"87957",6
"87958",5
"87959",10
"87960",8
"87961",1
"87962",4
"87964",6
"87965",1
"87966",6
"87968",6
"87969",7
"87970",10
"87971",3
"87972",5
"87973",6
"87974",9
"87975",7
"87976",10
"87978",9
"87979",1
"87980",4
"87981",5
"87982",6
"87983",2
"87984",8
"87985",1
"87986",1
"87987",1
"87988",10
"87989",5
"87990",6
"87991",3
"87992",4
"87993",8
"87994",1
"87995",8
"87996",1
"87997",7
"87998",7
"87999",7
"88002",8
"88003",1
"88004",5
"88005",10
"88006",2
"88007",8
"88008",2
"88009",8
"88010",10
"88011",9
"88012",9
"88013",9
"88014",8
"88015",3
"88016",4
"88017",8
"88018",4
"88019",4
"88020",4
"88021",1
"88022",1
"88023",5
"88024",8
"88026",1
"88027",6
"88028",7
"88029",1
"88030",3
"88031",7
"88032",3
"88033",2
"88034",3
"88035",10
"88036",7
"88037",3
"88038",3
"88039",7
"88042",9
"88043",2
"88044",5
"88046",9
"88047",8
"88048",5
"88049",6
"88050",1
"88051",1
"88052",2
"88054",3
"88056",5
"88057",8
"88058",2
"88059",5
"88060",3
"88061",6
"88062",8
"88063",2
"88064",3
"88065",8
"88066",8
"88067",2
"88068",3
"88069",5
"88070",3
"88071",7
"88072",7
"88074",7
"88075",7
"88076",9
"88077",2
"88078",6
"88079",2
"88080",4
"88081",5
"88082",6
"88083",6
"88084",1
"88085",9
"88086",3
"88087",10
"88088",2
"88089",7
"88090",4
"88091",6
"88092",9
"88093",6
"88094",2
"88095",1
"88096",9
"88097",1
"88098",4
"88099",7
"88100",7
"88101",1
"88102",4
"88103",8
"88104",1
"88105",8
"88106",9
"88107",3
"88108",10
"88109",1
"88110",1
"88111",2
"88112",1
"88113",2
"88114",6
"88115",7
"88116",1
"88117",1
"88118",1
"88119",1
"88120",8
"88121",7
"88122",2
"88123",9
"88124",2
"88125",3
"88126",5
"88127",3
"88128",5
"88129",1
"88130",9
"88131",3
"88132",1
"88133",4
"88136",5
"88137",8
"88138",1
"88139",10
"88140",7
"88141",5
"88142",7
"88143",1
"88144",1
"88146",10
"88147",3
"88148",10
"88149",3
"88150",10
"88152",5
"88153",2
"88154",2
"88156",3
"88157",6
"88158",7
"88160",7
"88161",5
"88162",3
"88164",2
"88166",10
"88168",8
"88170",9
"88171",9
"88172",8
"88173",2
"88174",3
"88175",2
"88176",3
"88177",5
"88178",4
"88179",1
"88180",1
"88181",4
"88182",3
"88183",8
"88184",7
"88185",6
"88186",2
"88190",9
"88191",8
"88192",9
"88193",3
"88194",8
"88195",6
"88196",1
"88197",3
"88198",7
"88199",2
"88200",2
"88201",8
"88202",8
"88203",3
"88204",3
"88205",5
"88206",9
"88207",7
"88208",5
"88209",4
"88210",5
"88211",4
"88212",1
"88213",3
"88214",6
"88215",3
"88216",9
"88217",1
"88218",9
"88219",1
"88220",9
"88221",5
"88222",9
"88223",3
"88224",6
"88226",10
"88227",5
"88228",5
"88229",3
"88231",7
"88232",2
"88233",1
"88234",5
"88235",5
"88236",10
"88238",2
"88239",2
"88240",9
"88241",3
"88242",3
"88243",8
"88245",6
"88246",4
"88247",1
"88248",4
"88249",1
"88250",3
"88251",2
"88252",7
"88253",5
"88255",9
"88257",6
"88258",8
"88259",8
"88260",3
"88261",3
"88262",5
"88263",2
"88264",9
"88265",5
"88266",8
"88267",7
"88268",9
"88269",5
"88270",1
"88271",2
"88272",3
"88273",6
"88274",4
"88277",3
"88278",5
"88279",1
"88280",2
"88281",1
"88282",6
"88283",8
"88284",3
"88285",9
"88286",9
"88287",4
"88288",2
"88289",3
"88290",7
"88291",5
"88292",6
"88293",5
"88294",1
"88295",8
"88296",8
"88297",1
"88298",1
"88299",1
"88300",10
"88301",2
"88302",7
"88303",1
"88304",2
"88305",3
"88306",5
"88307",3
"88309",9
"88310",3
"88311",1
"88312",9
"88313",1
"88314",5
"88315",8
"88316",3
"88317",3
"88318",4
"88319",4
"88320",10
"88321",1
"88322",5
"88323",9
"88324",7
"88325",4
"88326",1
"88327",10
"88328",6
"88329",2
"88330",4
"88331",9
"88332",9
"88333",3
"88334",1
"88335",6
"88336",3
"88337",7
"88338",3
"88339",2
"88340",9
"88342",9
"88343",8
"88344",10
"88345",4
"88346",2
"88347",9
"88348",1
"88349",8
"88350",2
"88351",2
"88352",6
"88353",2
"88354",10
"88355",4
"88356",4
"88357",3
"88360",6
"88361",10
"88362",5
"88363",9
"88364",8
"88365",9
"88366",9
"88368",7
"88369",6
"88370",4
"88371",10
"88373",4
"88374",10
"88375",8
"88376",2
"88377",3
"88378",3
"88379",9
"88380",3
"88381",3
"88382",3
"88383",3
"88384",9
"88385",9
"88387",7
"88388",1
"88389",6
"88390",1
"88391",7
"88392",5
"88393",7
"88394",3
"88395",7
"88396",3
"88397",3
"88398",8
"88400",4
"88401",9
"88402",2
"88403",2
"88404",7
"88405",9
"88406",4
"88407",10
"88408",6
"88409",9
"88410",4
"88411",5
"88412",7
"88414",1
"88415",6
"88416",6
"88417",1
"88418",5
"88419",7
"88421",7
"88423",6
"88424",1
"88425",7
"88426",4
"88427",2
"88428",7
"88429",8
"88430",5
"88431",4
"88432",8
"88433",10
"88434",3
"88436",8
"88437",9
"88438",6
"88439",2
"88442",2
"88443",2
"88444",3
"88445",6
"88446",5
"88447",5
"88449",2
"88450",7
"88451",5
"88452",4
"88453",3
"88454",3
"88455",3
"88456",7
"88457",10
"88458",3
"88459",9
"88460",8
"88462",2
"88463",3
"88464",8
"88465",7
"88467",8
"88468",4
"88469",3
"88470",8
"88472",7
"88473",6
"88474",6
"88476",5
"88477",1
"88478",1
"88479",4
"88482",2
"88483",5
"88484",5
"88485",8
"88486",7
"88487",3
"88488",7
"88489",8
"88490",5
"88491",8
"88492",5
"88493",1
"88494",7
"88495",2
"88496",1
"88497",7
"88498",1
"88499",1
"88500",1
"88501",9
"88502",3
"88503",9
"88504",6
"88505",1
"88506",1
"88507",10
"88508",10
"88509",8
"88512",6
"88513",7
"88514",2
"88515",2
"88516",2
"88517",2
"88519",8
"88520",2
"88521",4
"88522",8
"88523",8
"88524",5
"88525",3
"88526",9
"88528",5
"88529",7
"88530",6
"88533",8
"88534",3
"88535",3
"88537",9
"88538",8
"88539",2
"88540",9
"88541",4
"88542",1
"88543",3
"88544",1
"88545",3
"88546",9
"88547",7
"88548",10
"88549",1
"88550",1
"88551",1
"88552",1
"88553",1
"88554",3
"88555",2
"88557",10
"88559",9
"88560",3
"88561",9
"88562",5
"88563",1
"88564",9
"88565",8
"88566",9
"88567",5
"88568",5
"88569",2
"88570",8
"88571",7
"88572",7
"88573",9
"88574",10
"88575",1
"88576",7
"88577",4
"88579",1
"88580",9
"88581",8
"88582",4
"88584",2
"88585",10
"88587",10
"88588",4
"88589",4
"88590",8
"88591",7
"88592",2
"88593",10
"88594",4
"88595",1
"88597",4
"88598",8
"88599",9
"88600",4
"88601",1
"88602",4
"88603",8
"88604",7
"88605",8
"88606",3
"88607",3
"88608",5
"88609",3
"88610",7
"88611",3
"88612",3
"88613",3
"88614",2
"88615",6
"88616",3
"88617",4
"88618",5
"88619",9
"88620",7
"88621",3
"88622",7
"88623",7
"88624",1
"88625",9
"88626",8
"88627",3
"88628",9
"88629",9
"88630",8
"88631",2
"88633",8
"88635",10
"88636",5
"88637",5
"88638",5
"88639",6
"88640",8
"88642",8
"88643",7
"88645",3
"88646",5
"88647",2
"88648",7
"88649",3
"88650",1
"88651",6
"88652",9
"88653",4
"88654",3
"88655",2
"88656",7
"88657",4
"88658",4
"88659",9
"88660",6
"88661",8
"88662",5
"88663",1
"88665",3
"88666",7
"88667",1
"88668",1
"88669",3
"88670",1
"88671",2
"88672",1
"88673",8
"88674",6
"88675",1
"88676",1
"88677",1
"88678",3
"88679",10
"88680",4
"88681",3
"88682",5
"88683",1
"88684",5
"88685",9
"88686",7
"88687",5
"88688",5
"88689",1
"88690",6
"88691",8
"88693",6
"88694",7
"88695",5
"88696",9
"88697",5
"88698",6
"88699",1
"88700",5
"88701",7
"88703",1
"88706",7
"88707",3
"88708",6
"88709",2
"88711",1
"88712",1
"88713",1
"88714",2
"88715",3
"88717",8
"88718",6
"88720",2
"88722",7
"88723",7
"88724",5
"88725",9
"88726",1
"88727",6
"88729",7
"88731",7
"88733",7
"88734",4
"88735",8
"88736",10
"88737",8
"88738",6
"88739",8
"88741",6
"88742",9
"88743",1
"88744",2
"88745",3
"88746",2
"88747",5
"88748",7
"88749",7
"88750",4
"88751",10
"88752",9
"88753",9
"88754",7
"88756",7
"88757",1
"88758",3
"88759",5
"88760",9
"88762",6
"88763",3
"88764",4
"88765",6
"88766",7
"88767",10
"88768",10
"88769",3
"88770",4
"88771",9
"88772",5
"88773",3
"88774",5
"88775",1
"88776",3
"88777",4
"88778",1
"88780",8
"88781",2
"88782",2
"88784",10
"88785",2
"88786",7
"88788",2
"88789",3
"88790",4
"88791",10
"88792",10
"88794",5
"88796",10
"88797",5
"88798",3
"88799",1
"88800",7
"88801",4
"88802",7
"88804",1
"88805",1
"88806",4
"88807",10
"88808",3
"88809",5
"88810",7
"88811",9
"88812",2
"88813",2
"88814",6
"88815",3
"88816",1
"88819",4
"88821",2
"88822",8
"88823",4
"88824",7
"88825",6
"88826",4
"88827",5
"88829",5
"88832",9
"88833",9
"88834",3
"88835",3
"88836",4
"88837",10
"88838",3
"88839",8
"88840",5
"88841",4
"88842",7
"88843",7
"88845",7
"88846",7
"88847",6
"88848",7
"88849",3
"88850",5
"88851",5
"88852",9
"88853",2
"88854",4
"88855",7
"88856",6
"88857",9
"88858",6
"88859",5
"88862",5
"88863",7
"88864",1
"88865",8
"88866",4
"88867",10
"88868",3
"88869",3
"88870",1
"88871",1
"88872",7
"88873",10
"88874",3
"88875",7
"88877",5
"88879",6
"88880",9
"88881",3
"88882",1
"88883",3
"88885",7
"88886",1
"88887",2
"88888",3
"88889",1
"88890",3
"88892",9
"88893",10
"88894",7
"88895",4
"88896",5
"88897",1
"88898",4
"88900",4
"88901",9
"88902",6
"88903",6
"88904",2
"88906",5
"88907",9
"88908",3
"88909",2
"88910",2
"88911",2
"88914",3
"88915",3
"88916",1
"88917",1
"88918",1
"88919",10
"88920",2
"88921",5
"88922",3
"88923",10
"88924",9
"88925",8
"88926",3
"88927",10
"88928",9
"88929",5
"88930",8
"88931",1
"88932",10
"88933",3
"88934",6
"88935",9
"88936",1
"88937",6
"88938",3
"88939",3
"88940",7
"88941",2
"88942",2
"88943",6
"88944",2
"88945",7
"88949",6
"88950",4
"88951",8
"88952",1
"88953",8
"88955",9
"88956",6
"88957",9
"88958",1
"88959",3
"88960",6
"88961",3
"88962",3
"88963",10
"88964",8
"88965",9
"88966",8
"88967",1
"88968",7
"88969",8
"88972",3
"88973",8
"88974",6
"88975",3
"88976",1
"88977",4
"88978",9
"88979",10
"88980",3
"88981",2
"88982",2
"88983",5
"88984",9
"88986",5
"88988",6
"88989",4
"88990",2
"88991",5
"88992",1
"88993",4
"88994",9
"88995",6
"88996",3
"88997",5
"88998",1
"88999",3
"89000",8
"89001",8
"89002",5
"89004",1
"89005",2
"89006",8
"89007",7
"89008",3
"89009",3
"89011",7
"89012",7
"89013",3
"89014",10
"89015",1
"89016",4
"89017",3
"89018",8
"89019",6
"89020",7
"89021",1
"89022",8
"89024",9
"89026",4
"89028",8
"89029",8
"89030",9
"89031",4
"89032",6
"89033",2
"89034",2
"89035",9
"89036",9
"89037",6
"89038",3
"89039",3
"89040",8
"89041",2
"89042",10
"89043",10
"89044",2
"89045",10
"89046",7
"89047",3
"89048",6
"89049",6
"89050",8
"89051",1
"89052",9
"89053",10
"89054",8
"89055",3
"89056",6
"89059",4
"89060",5
"89062",1
"89063",9
"89064",3
"89065",10
"89066",6
"89067",4
"89068",2
"89069",4
"89070",7
"89071",4
"89072",2
"89073",8
"89074",3
"89075",9
"89076",8
"89078",1
"89080",1
"89081",2
"89082",1
"89083",8
"89084",2
"89085",3
"89086",7
"89087",7
"89088",1
"89089",2
"89090",5
"89091",1
"89092",10
"89094",7
"89097",6
"89099",3
"89101",5
"89102",9
"89103",1
"89104",2
"89105",8
"89106",4
"89107",10
"89109",10
"89110",6
"89111",9
"89112",9
"89113",7
"89116",5
"89119",3
"89120",8
"89121",5
"89123",9
"89124",7
"89125",9
"89127",9
"89129",10
"89130",2
"89131",6
"89132",5
"89133",7
"89134",7
"89135",1
"89136",1
"89137",1
"89138",6
"89139",9
"89140",4
"89141",4
"89143",4
"89145",3
"89146",7
"89147",9
"89148",4
"89149",9
"89150",1
"89151",1
"89152",7
"89154",3
"89155",10
"89156",8
"89157",3
"89158",9
"89160",7
"89161",3
"89162",4
"89163",7
"89164",3
"89165",2
"89166",2
"89167",1
"89168",1
"89169",6
"89170",1
"89171",1
"89172",1
"89173",7
"89174",4
"89175",7
"89176",10
"89177",9
"89178",1
"89179",3
"89180",1
"89181",1
"89182",9
"89184",7
"89185",6
"89186",6
"89187",5
"89188",3
"89189",6
"89190",3
"89191",6
"89192",7
"89193",9
"89194",9
"89195",1
"89196",8
"89197",1
"89198",3
"89199",5
"89200",1
"89201",7
"89203",3
"89204",5
"89205",10
"89206",3
"89207",10
"89208",8
"89209",10
"89210",3
"89213",1
"89215",9
"89216",1
"89217",7
"89218",10
"89219",6
"89221",8
"89224",6
"89225",3
"89226",3
"89227",10
"89228",10
"89229",10
"89230",7
"89231",3
"89233",1
"89236",8
"89237",1
"89238",6
"89239",9
"89240",3
"89241",7
"89242",1
"89243",1
"89244",1
"89246",2
"89247",4
"89248",6
"89249",8
"89250",7
"89251",8
"89252",1
"89254",9
"89255",9
"89256",3
"89257",10
"89258",4
"89259",10
"89260",5
"89261",3
"89262",1
"89264",4
"89266",1
"89267",5
"89268",1
"89269",8
"89270",10
"89271",6
"89273",3
"89274",4
"89275",3
"89277",1
"89278",3
"89279",3
"89280",1
"89281",7
"89282",5
"89283",9
"89284",3
"89285",6
"89286",3
"89287",7
"89288",2
"89290",9
"89292",5
"89293",10
"89294",4
"89295",10
"89296",8
"89297",7
"89298",3
"89299",9
"89300",3
"89301",9
"89302",7
"89303",6
"89304",5
"89305",6
"89307",5
"89308",8
"89310",5
"89311",2
"89312",7
"89315",6
"89317",8
"89318",7
"89319",3
"89320",1
"89321",2
"89322",5
"89323",10
"89324",3
"89327",8
"89328",8
"89329",7
"89330",7
"89331",4
"89332",2
"89333",1
"89334",5
"89335",1
"89336",4
"89337",4
"89339",1
"89341",8
"89342",5
"89343",7
"89344",2
"89345",1
"89346",10
"89347",3
"89348",2
"89349",7
"89350",8
"89351",1
"89352",1
"89353",6
"89354",3
"89355",2
"89356",5
"89357",5
"89358",8
"89359",9
"89360",7
"89361",5
"89362",9
"89363",2
"89364",7
"89365",7
"89366",8
"89367",4
"89368",3
"89369",7
"89370",9
"89372",6
"89373",3
"89375",10
"89376",4
"89377",6
"89378",4
"89379",4
"89380",6
"89381",4
"89382",8
"89383",4
"89384",1
"89386",8
"89387",2
"89388",10
"89389",1
"89390",1
"89391",5
"89392",5
"89393",7
"89394",5
"89395",8
"89396",4
"89397",3
"89398",3
"89399",9
"89400",4
"89401",4
"89402",2
"89403",2
"89405",9
"89406",3
"89407",1
"89408",2
"89409",10
"89410",9
"89411",8
"89413",3
"89414",7
"89415",6
"89416",3
"89417",10
"89419",1
"89420",5
"89421",1
"89422",8
"89423",3
"89424",10
"89425",2
"89426",7
"89427",7
"89428",9
"89429",2
"89430",3
"89431",7
"89432",2
"89433",2
"89434",7
"89435",4
"89436",3
"89437",10
"89438",2
"89440",5
"89441",7
"89442",1
"89443",5
"89444",4
"89445",8
"89447",1
"89448",8
"89449",4
"89450",2
"89451",4
"89452",2
"89453",10
"89454",4
"89455",6
"89456",5
"89457",5
"89458",1
"89459",1
"89460",2
"89461",4
"89462",1
"89463",5
"89464",8
"89465",4
"89466",8
"89467",4
"89468",2
"89470",7
"89471",6
"89472",9
"89474",2
"89477",4
"89478",4
"89479",9
"89480",10
"89481",3
"89483",5
"89485",9
"89486",5
"89487",10
"89488",8
"89489",7
"89490",2
"89491",6
"89492",1
"89493",1
"89494",6
"89495",2
"89496",6
"89497",5
"89498",8
"89499",9
"89500",7
"89501",2
"89502",3
"89505",2
"89506",1
"89507",6
"89508",3
"89509",6
"89510",4
"89511",4
"89512",1
"89513",9
"89514",9
"89515",10
"89516",5
"89517",3
"89518",4
"89519",6
"89520",7
"89521",6
"89522",2
"89523",10
"89524",9
"89525",1
"89526",1
"89527",10
"89528",4
"89529",10
"89530",3
"89532",3
"89533",2
"89534",3
"89535",8
"89536",3
"89537",2
"89538",3
"89539",4
"89540",9
"89542",9
"89543",7
"89544",8
"89545",2
"89547",5
"89548",1
"89549",1
"89550",9
"89552",2
"89553",2
"89554",7
"89555",1
"89556",2
"89557",5
"89558",2
"89559",3
"89561",4
"89562",3
"89563",7
"89564",2
"89565",7
"89566",3
"89567",8
"89568",10
"89570",2
"89571",9
"89572",5
"89573",1
"89574",3
"89575",3
"89576",5
"89577",2
"89578",3
"89579",3
"89581",2
"89582",6
"89583",8
"89584",7
"89585",5
"89587",1
"89588",9
"89590",3
"89591",4
"89592",6
"89593",2
"89594",1
"89595",6
"89596",5
"89597",7
"89598",4
"89599",3
"89600",4
"89601",8
"89602",8
"89603",4
"89604",2
"89605",9
"89606",6
"89607",8
"89608",1
"89609",9
"89611",9
"89612",5
"89613",8
"89615",6
"89616",2
"89617",6
"89618",8
"89619",5
"89622",4
"89623",1
"89624",10
"89626",5
"89627",6
"89628",10
"89629",6
"89630",2
"89631",7
"89632",1
"89633",2
"89634",1
"89635",6
"89636",8
"89637",4
"89638",1
"89639",5
"89640",6
"89641",1
"89643",9
"89644",1
"89645",5
"89646",8
"89647",4
"89648",1
"89649",1
"89650",3
"89651",6
"89652",9
"89653",7
"89654",3
"89655",9
"89656",3
"89659",9
"89660",3
"89661",1
"89662",9
"89663",1
"89664",5
"89665",3
"89666",1
"89668",7
"89669",10
"89670",2
"89671",5
"89673",1
"89676",5
"89677",9
"89678",7
"89679",6
"89680",5
"89681",5
"89682",1
"89683",7
"89684",9
"89685",3
"89686",1
"89688",3
"89689",1
"89690",1
"89691",9
"89692",9
"89693",5
"89695",8
"89696",2
"89697",1
"89698",4
"89699",10
"89700",1
"89701",9
"89702",3
"89703",3
"89704",5
"89705",9
"89706",10
"89708",2
"89709",3
"89710",4
"89711",2
"89712",2
"89714",7
"89715",3
"89716",5
"89717",7
"89718",3
"89719",1
"89720",3
"89721",10
"89722",9
"89723",7
"89725",1
"89726",3
"89727",9
"89728",5
"89729",5
"89731",8
"89733",4
"89734",7
"89736",7
"89738",5
"89739",7
"89740",5
"89741",2
"89745",1
"89746",1
"89747",5
"89749",1
"89751",3
"89752",9
"89753",9
"89754",3
"89755",1
"89758",7
"89759",8
"89760",5
"89761",9
"89762",10
"89763",8
"89765",3
"89767",5
"89768",8
"89769",4
"89770",5
"89771",10
"89772",4
"89773",7
"89775",7
"89776",6
"89777",8
"89778",6
"89779",3
"89782",2
"89783",2
"89784",5
"89785",1
"89786",8
"89787",8
"89788",5
"89789",1
"89790",3
"89791",6
"89792",4
"89793",1
"89794",1
"89795",6
"89796",2
"89798",3
"89799",9
"89801",7
"89802",3
"89803",9
"89805",6
"89806",5
"89807",7
"89808",5
"89809",3
"89810",2
"89811",2
"89812",7
"89813",2
"89814",2
"89816",9
"89818",6
"89819",3
"89820",3
"89821",3
"89822",9
"89823",1
"89824",7
"89825",9
"89826",5
"89827",1
"89828",1
"89829",1
"89830",2
"89831",2
"89832",4
"89833",3
"89834",9
"89835",7
"89836",7
"89837",3
"89838",4
"89839",1
"89840",9
"89841",5
"89842",2
"89843",10
"89844",2
"89846",10
"89847",1
"89849",5
"89850",7
"89851",4
"89852",6
"89854",7
"89855",7
"89857",5
"89858",6
"89859",6
"89860",4
"89862",3
"89863",3
"89864",3
"89865",8
"89866",9
"89867",7
"89869",5
"89870",9
"89871",2
"89872",3
"89873",2
"89874",7
"89875",9
"89876",9
"89877",2
"89880",2
"89881",1
"89882",7
"89883",2
"89884",8
"89885",1
"89886",1
"89888",7
"89889",6
"89890",5
"89892",8
"89893",1
"89894",8
"89895",1
"89896",1
"89897",6
"89898",6
"89899",6
"89900",8
"89901",3
"89902",4
"89903",2
"89904",2
"89905",6
"89906",1
"89907",2
"89908",9
"89909",6
"89910",3
"89911",3
"89912",9
"89913",6
"89914",7
"89915",7
"89916",1
"89917",5
"89918",3
"89919",2
"89920",2
"89921",4
"89922",3
"89923",3
"89924",5
"89925",3
"89926",5
"89927",6
"89928",4
"89929",4
"89930",10
"89932",1
"89933",5
"89934",5
"89935",9
"89936",10
"89937",8
"89938",4
"89939",3
"89940",3
"89941",7
"89942",1
"89943",1
"89944",8
"89946",5
"89947",7
"89948",3
"89949",2
"89950",2
"89951",8
"89952",8
"89954",2
"89955",5
"89956",3
"89957",5
"89958",9
"89959",2
"89960",4
"89961",8
"89962",1
"89963",2
"89964",10
"89965",8
"89966",1
"89968",7
"89970",6
"89971",1
"89972",8
"89974",1
"89975",9
"89976",10
"89977",9
"89978",2
"89979",7
"89980",5
"89984",4
"89985",1
"89986",1
"89988",5
"89989",4
"89990",6
"89992",1
"89994",4
"89996",7
"89997",3
"89998",7
"89999",1
"90000",7
"90001",2
"90002",4
"90003",8
"90004",6
"90006",7
"90007",8
"90008",4
"90009",3
"90011",2
"90012",4
"90013",7
"90014",10
"90015",9
"90016",9
"90020",9
"90021",7
"90022",2
"90023",6
"90025",1
"90026",5
"90027",8
"90028",4
"90029",7
"90031",9
"90032",7
"90033",1
"90034",10
"90035",9
"90036",5
"90037",4
"90038",5
"90039",3
"90040",6
"90041",2
"90042",10
"90043",7
"90044",3
"90045",7
"90047",8
"90048",4
"90049",8
"90050",10
"90051",3
"90052",3
"90053",6
"90054",8
"90055",3
"90056",6
"90057",3
"90058",4
"90059",10
"90060",2
"90062",8
"90063",4
"90064",7
"90066",9
"90068",6
"90069",2
"90070",4
"90071",9
"90072",3
"90073",3
"90074",3
"90075",4
"90076",8
"90077",5
"90078",4
"90079",2
"90080",1
"90081",8
"90082",3
"90083",1
"90084",1
"90085",9
"90086",6
"90087",9
"90088",6
"90089",3
"90091",2
"90092",3
"90094",6
"90095",7
"90096",1
"90098",2
"90099",10
"90100",5
"90101",3
"90102",2
"90103",4
"90104",5
